planting_date,harvest_date,fertilizer_kg_ha,irrigation_m3_ha,total_precip_mm,avg_temp_max_C,total_sunshine_h,yield_kg_ha
2002-06-20,2002-11-04,136.04,111.92,674.5000000000045,27.795652173913382,1446.6610222222007,2033.79
2014-10-09,2015-03-07,138.58,153.93,872.3999999999833,27.498666666666395,1479.4324277777705,2297.05
2020-03-17,2020-06-16,93.32,243.37,500.70000000001164,29.270652173914247,965.227772222308,2518.6
2015-08-29,2015-12-24,170.16,163.24,894.3999999999796,28.050847457627366,1081.294450000045,2615.96
2000-02-01,2000-06-07,72.99,493.02,490.7000000000012,28.15390624999992,1331.763330555551,2275.43
2017-01-02,2017-04-04,84.7,416.69,385.70000000001164,27.822580645161292,975.6053638888843,2310.63
2004-07-11,2004-12-04,74.35,140.15,1417.4000000000087,27.350340136054026,1368.3304861111283,1918.41
1999-03-21,1999-06-23,51.35,427.26,406.0,27.982105263157905,1015.6340500000006,2108.04
2004-07-29,2004-12-16,85.2,482.16,1439.2000000000098,27.323404255318984,1294.463002777793,3069.46
2013-04-24,2013-08-28,97.66,190.85,714.7000000000116,27.940944881888846,1274.7543972222338,1542.65
2022-08-17,2023-01-14,144.54,275.34,974.3999999999796,27.677483443708148,1466.0716805554985,2811.3
2018-04-05,2018-07-16,194.27,227.55,810.9999999999709,28.63398058252416,984.9270055555244,2249.37
2006-02-27,2006-07-04,124.64,219.77,577.8999999999924,28.409374999999613,1336.8251916666668,2163.34
1999-08-21,1999-12-10,159.39,301.28,836.1999999999998,27.21517857142846,1051.4648111111137,3010.77
2013-08-14,2013-12-09,51.66,342.05,703.799999999992,27.483898305084303,1217.2810111111103,2376.06
2010-09-19,2011-01-13,107.79,269.77,634.0000000000073,27.226495726495976,1106.142758333357,2279.85
2009-02-27,2009-07-12,137.08,213.82,599.6000000000022,28.45294117647095,1394.7493138888676,2439.93
2006-12-09,2007-03-18,198.26,232.72,352.7999999999993,27.33400000000009,1012.7819416666316,2957.09
2021-09-12,2022-01-27,82.18,464.26,829.5,28.14057971014594,1332.9633249999752,2005.72
2014-03-07,2014-07-12,174.54,311.59,481.80000000000655,28.564062499999864,1399.774708333316,3068.81
2000-02-17,2000-06-09,84.13,479.09,439.6000000000013,28.29649122807014,1191.2979944444405,2498.88
2000-05-14,2000-10-11,172.3,300.93,969.0000000000009,27.741059602649088,1498.4859638888902,3047.93
2013-03-19,2013-08-08,55.11,406.55,703.9000000000196,28.316783216782117,1449.7049611111215,2527.56
2006-10-21,2007-01-20,176.1,126.54,1139.0999999999985,27.1684782608702,734.92519722223,2663.81
1999-05-12,1999-08-19,105.31,255.51,523.2999999999984,27.576000000000022,1029.5879972222247,2626.41
2010-01-26,2010-05-13,138.02,155.92,290.2000000000007,28.717592592592997,1163.2011222222282,2711.3
1999-05-18,1999-09-22,103.84,271.69,692.3999999999974,27.502343749999994,1305.2971333333353,2710.43
2020-09-20,2021-02-12,92.98,150.69,817.7000000000044,28.038356164383202,1436.412258333352,2509.7
2015-12-11,2016-03-14,169.35,149.28,186.50000000001455,28.318947368422155,1016.633927777817,2209.32
2011-04-01,2011-07-18,52.96,356.53,472.8999999999796,28.287155963303448,1172.6528944444144,2407.13
2015-06-16,2015-09-25,120.72,290.74,616.4000000000015,28.253921568627394,1048.7637999999934,1602.08
2014-01-29,2014-06-10,113.46,176.08,405.7000000000007,28.303759398496414,1456.7926333333235,2302.66
2014-05-05,2014-08-26,114.43,145.82,546.5000000000036,28.314912280701705,1204.2594611110908,2058.79
2011-12-27,2012-05-18,176.34,291.97,285.69999999999345,27.957638888888848,1564.053961111109,2632.91
2016-02-25,2016-05-31,64.4,128.65,439.30000000002474,29.383505154638396,985.8570222222043,2133.51
2012-06-21,2012-10-22,145.08,450.07,584.8000000000065,28.027419354838663,1284.2804138888532,2479.62
2012-08-03,2012-12-01,95.31,430.63,871.3999999999905,27.87438016528964,1189.628324999976,2721.97
2005-02-01,2005-06-03,187.55,443.56,417.30000000000473,28.516260162602098,1301.2710277777805,2716.68
2002-01-01,2002-05-26,135.88,332.74,509.50000000000364,28.0801369863016,1519.8642138888881,2155.26
2012-08-15,2012-11-28,157.6,417.23,811.5999999999913,27.870754716981573,1026.1778861110797,2207.48
2023-12-06,2024-04-08,63.54,361.7,732.3000000000102,28.854400000001302,1267.879283333299,2288.58
2008-03-13,2008-07-21,95.69,349.54,908.3999999999978,28.033587786259165,1300.2044138888887,2252.68
2010-11-04,2011-03-27,134.36,390.92,560.8000000000065,27.214583333333696,1427.6284583333763,2279.67
2011-11-11,2012-02-21,72.47,328.09,843.7000000000007,27.379611650485774,996.2670805555754,1883.17
2019-08-29,2020-01-21,156.25,169.18,1373.0999999999694,28.015753424657056,1295.9494388888852,2925.81
1999-07-29,1999-12-11,130.64,379.62,998.6000000000004,27.25073529411757,1298.4252250000027,2776.53
1998-01-03,1998-04-05,180.79,433.31,91.89999999999998,28.472043010752703,1032.244880555556,2308.66
2007-12-01,2008-03-13,132.35,233.9,491.99999999998545,27.33173076923091,1059.4858138888958,2693.34
2008-01-20,2008-05-01,126.52,317.21,447.2999999999993,27.655339805825385,1047.0390944444225,2182.54
2003-02-04,2003-05-14,104.36,167.02,348.7999999999993,28.465000000000074,1051.376730555563,2595.87
2022-08-06,2022-12-13,113.64,116.68,835.9999999999854,27.72384615384508,1273.7575805554807,2436.59
2010-07-04,2010-10-31,136.69,485.14,608.0,27.722499999999734,1203.9434888888863,2201.29
2006-03-17,2006-07-05,167.79,414.15,522.1999999999935,28.467567567567382,1156.7863333333335,2702.63
2014-11-25,2015-03-09,171.67,240.73,385.2999999999811,27.445714285714175,1064.9148361111002,2764.94
2011-11-13,2012-03-03,73.36,114.93,866.5,27.41428571428592,1088.7672194444676,2300.16
2016-07-17,2016-10-15,101.18,318.93,455.599999999984,27.72637362637337,943.8415416667121,2030.34
2010-08-17,2010-12-16,196.43,141.6,599.0000000000036,27.408196721311498,1171.2730000000156,2683.3
2019-02-14,2019-06-12,157.01,258.84,402.8000000000102,29.058823529412255,1244.945374999952,3193.5
2023-12-27,2024-05-18,70.01,256.06,734.9999999999927,29.243750000000645,1479.4488527778012,1771.9
2002-04-08,2002-09-02,192.71,266.77,788.5000000000073,28.229729729730025,1494.2073888888826,2293.15
2003-10-09,2004-01-21,113.93,399.65,659.6999999999953,27.396190476190117,1035.8959055555679,2206.34
2010-05-11,2010-08-09,166.26,164.46,696.4999999999964,28.35164835164803,873.8688555555491,2633.3
2009-06-19,2009-11-04,199.84,126.47,770.0000000000073,27.861151079136878,1423.9489444444407,2704.3
2009-05-13,2009-08-17,161.32,365.13,597.1999999999971,28.04742268041213,974.4992944444239,2771.52
2006-06-20,2006-11-04,146.35,446.81,952.5999999999876,27.812318840579646,1355.888925000003,2806.17
2010-09-22,2011-01-10,147.06,139.36,573.4000000000051,27.242342342342813,1055.3844694444633,2177.19
2006-08-15,2007-01-01,177.83,433.48,1505.599999999984,27.491428571429008,1210.0314444444703,2861.17
2012-09-13,2013-02-08,84.19,378.17,1167.4999999999818,27.612080536913613,1434.290830555532,1652.19
2012-07-08,2012-10-08,68.97,140.45,344.10000000000946,28.103225806451675,978.8590388888479,2423.55
2019-12-12,2020-03-14,143.55,344.21,333.7999999999811,28.18829787234055,963.8789722222573,2263.83
2003-07-12,2003-11-19,86.71,372.6,888.1999999999989,27.797709923663845,1296.7871166666846,2500.67
2016-03-02,2016-07-15,76.65,494.68,670.800000000032,29.109558823529156,1386.9590527777182,2420.88
1998-04-07,1998-08-26,128.27,132.41,862.6000000000001,28.738732394366185,1393.05251388889,2732.25
2015-03-15,2015-08-04,174.94,191.48,628.4000000000233,28.66363636363632,1521.485050000003,2197.61
2021-04-03,2021-07-26,83.63,117.37,593.1999999999898,28.824347826086854,1193.7429861110431,2006.19
2014-02-22,2014-06-09,153.41,443.45,398.20000000000437,28.52222222222217,1177.840200000006,2499.1
2010-03-19,2010-06-22,138.48,481.97,574.0,28.957291666666908,970.4871138889139,2629.34
2007-03-04,2007-07-23,184.95,331.74,780.0000000000109,28.430985915492833,1445.7599972221942,2922.79
2020-07-18,2020-10-19,86.52,184.25,442.8999999999942,28.278723404254823,928.1618250000029,1821.27
2009-11-28,2010-04-14,198.42,171.69,376.8999999999942,28.118115942029114,1456.3629833333252,2264.44
2010-05-10,2010-09-14,65.78,291.78,871.5,28.202343749999727,1237.6505833333358,2054.9
2014-10-28,2015-02-20,77.92,113.97,748.9999999999891,27.38706896551694,1123.524802777778,2767.65
2021-03-10,2021-07-19,137.77,180.47,632.599999999984,28.790909090908826,1373.1488888888416,2226.62
2010-07-07,2010-11-17,128.68,490.15,628.7000000000044,27.671641791044777,1356.8995888888894,2781.5
2023-08-29,2023-11-27,176.8,187.22,1199.5,28.430769230769997,727.0267333333322,2535.53
2007-12-12,2008-04-01,137.59,170.9,612.0999999999949,27.358928571428674,1121.4484861110977,2231.59
2013-06-12,2013-10-03,182.17,345.81,455.59999999999127,27.609649122806253,1212.2854888888978,2563.16
2018-03-09,2018-08-06,79.01,367.23,922.0999999999476,28.581456953641922,1497.477111111075,2507.44
2021-05-09,2021-09-13,194.29,410.12,697.0999999999913,28.550000000000637,1290.289205555513,2657.46
2014-01-01,2014-04-25,178.65,218.71,138.9999999999891,27.886086956522448,1277.2647222222295,2630.97
1999-10-30,2000-03-01,79.63,256.91,654.7000000000021,27.101612903225764,1254.8583972222204,2443.77
2002-07-22,2002-11-07,54.22,113.15,654.8000000000047,27.5990825688077,1121.0198083333198,2037.93
2010-07-21,2010-11-27,111.61,384.89,586.7000000000044,27.617692307692106,1295.962777777786,2379.04
2019-12-18,2020-04-13,83.57,109.56,300.9999999999709,28.449152542373376,1256.6163000000524,2176.88
2020-04-21,2020-07-20,66.52,427.51,619.300000000032,29.196703296703234,902.198722222267,1953.71
2009-09-01,2009-12-16,128.03,197.43,534.5,27.850467289719898,1046.8383416666402,2941.07
2005-07-31,2005-11-18,60.34,435.61,561.4000000000069,27.587387387387885,1146.911699999997,2102.34
2021-01-31,2021-06-10,149.37,105.03,507.9999999999636,28.63435114503799,1388.2620222221885,2412.12
2015-05-06,2015-10-01,172.54,187.93,999.3000000000175,28.340939597315163,1503.869383333331,2781.52
2004-08-25,2005-01-09,82.86,215.95,1447.3000000000065,27.2355072463766,1238.3207444444706,2348.95
2019-06-13,2019-09-22,115.13,309.53,516.5999999999985,28.63921568627377,967.5878166666807,2554.62
2006-07-02,2006-11-27,119.86,180.97,1162.5999999999913,27.667785234899426,1414.0369388889121,2262.19
2011-04-28,2011-08-08,52.17,375.47,387.29999999997744,28.20000000000034,1103.2938638888518,2090.07
2008-03-06,2008-06-29,194.4,121.39,756.5999999999949,28.001724137930758,1166.015911111106,2931.79
2012-11-18,2013-02-19,126.84,422.24,613.5999999999949,27.485106382979094,919.3834027777557,3059.62
2018-04-19,2018-08-14,191.72,338.51,779.9999999999782,28.49576271186416,1160.202052777735,1974.37
2009-01-02,2009-05-22,122.12,437.34,302.0,28.080851063830057,1518.0839250000208,2193.11
2006-06-22,2006-11-10,170.01,218.42,959.9999999999891,27.796478873239476,1406.9998527777861,2385.34
2014-01-02,2014-05-15,56.16,231.78,301.59999999999127,28.00597014925408,1461.8221861110942,2763.32
2020-03-13,2020-06-15,162.14,196.06,498.90000000000146,29.250526315790882,998.5314333334245,3007.7
2019-12-20,2020-04-22,176.25,199.71,273.89999999997235,28.5200000000007,1349.7013805556198,2300.62
2012-01-22,2012-06-02,189.97,415.65,375.299999999992,28.18721804511252,1425.1633111110932,2804.89
1999-09-16,2000-02-13,190.22,277.7,1023.2000000000012,27.10132450331123,1431.712000000004,2232.65
2023-02-07,2023-06-14,180.6,152.25,553.9999999999782,28.81406249999918,1344.7321250000095,1890.85
2012-04-26,2012-09-20,113.04,462.6,570.0000000000073,28.26486486486455,1557.5287083332878,2671.67
2023-02-06,2023-07-05,104.36,156.4,727.1999999999825,28.808666666666007,1537.6404111111478,2103.38
2020-07-18,2020-11-17,131.57,308.68,722.4999999999927,28.252845528454387,1218.6684888888994,2803.19
2003-12-20,2004-04-25,109.22,210.33,189.59999999999673,28.05546874999959,1415.2496583333304,2553.28
2005-11-26,2006-04-15,160.73,374.8,712.8999999999978,27.47730496453882,1481.2540666666573,1910.25
2001-05-30,2001-09-14,195.55,485.38,507.10000000000036,27.89907407407433,1118.857355555554,2986.82
2022-09-11,2022-12-28,197.07,102.1,685.8999999999796,27.793577981651108,1058.364022222173,2074.25
2022-08-13,2022-11-17,94.17,403.2,635.8000000000029,27.664948453607348,956.9800694443693,2000.22
1998-03-13,1998-07-25,156.39,152.5,760.9999999999999,29.056296296296292,1334.1226277777782,2150.47
2011-02-18,2011-06-05,79.21,414.94,402.19999999999345,28.137037037038276,1172.134633333335,2675.85
2013-03-26,2013-07-01,171.37,109.67,570.9000000000196,28.53163265306039,969.7583722222189,2224.53
2005-08-25,2005-12-19,62.45,361.53,748.7000000000098,27.38632478632501,1181.8395222222207,2304.9
2018-11-08,2019-03-08,105.37,464.19,255.59999999997672,27.91074380165275,1279.456191666628,2371.88
2011-09-07,2012-01-12,176.44,254.52,1173.2999999999993,27.71640625000009,1205.1147138888991,2332.71
2010-10-08,2011-01-27,85.89,209.19,539.4000000000124,27.142857142857142,1076.7619333333569,3463.95
2003-06-25,2003-10-27,190.52,447.93,525.3999999999978,27.97039999999973,1287.879866666688,2530.98
2008-05-05,2008-08-05,187.11,361.86,550.2999999999956,28.096774193547763,936.4915555555708,2356.01
2001-09-21,2002-01-09,61.18,358.18,706.1000000000031,27.44054054054042,1116.592597222214,2593.62
2005-08-02,2005-11-11,160.81,240.28,503.4000000000051,27.63921568627491,1054.1093611111028,2297.23
2012-06-19,2012-10-27,133.8,253.07,680.5,27.99389312977108,1347.5375555555147,2201.04
2006-03-07,2006-07-19,145.65,291.3,595.7999999999975,28.360740740740287,1429.2001416666644,2783.29
2019-03-15,2019-07-31,131.14,249.64,611.9000000000087,29.09856115107943,1412.0639083333372,2124.87
2010-04-05,2010-07-22,181.4,487.6,828.1000000000022,28.676146788990934,1067.2740666666577,2274.86
2017-11-19,2018-04-10,160.61,168.26,555.299999999952,27.974825174825135,1455.198922222262,2617.37
2018-12-02,2019-03-19,60.68,364.89,138.39999999997235,27.962037037036712,1176.9766444443812,2256.62
1998-11-26,1999-04-12,86.62,156.9,870.800000000002,27.392753623188437,1348.9292472222214,2065.18
2010-05-24,2010-08-30,59.28,102.69,689.7999999999993,28.14545454545434,960.1704472222191,1910.02
2018-04-16,2018-07-15,106.27,147.41,730.599999999984,28.61428571428597,867.3933861110854,2168.17
1999-05-05,1999-09-06,85.79,360.12,717.9999999999977,27.54,1277.7011555555591,2378.21
2013-06-11,2013-10-16,152.86,293.07,515.1999999999898,27.60937499999909,1367.2816250000105,2454.33
2001-01-03,2001-05-31,138.16,140.74,584.1000000000013,27.985234899328756,1576.8579000000045,2472.59
2017-04-07,2017-07-31,88.88,363.94,437.30000000002474,28.787931034482458,1265.4031083333248,2351.68
1998-09-25,1999-01-04,118.54,192.04,885.8000000000006,27.29803921568627,940.9086027777771,1975.21
2008-02-23,2008-06-07,60.54,108.98,697.4999999999927,27.917924528301914,1071.0609777777645,2115.75
2002-08-23,2002-12-29,140.68,332.67,1224.5000000000018,27.524031007751926,1206.4635972222095,2396.99
2014-10-05,2015-01-07,194.11,278.9,813.6000000000058,27.50105263157809,882.8058388888967,2878.09
2007-07-16,2007-10-30,157.22,268.24,738.0,27.773831775700554,1029.4141777777768,2401.21
2012-08-28,2012-12-01,127.88,162.14,745.799999999992,27.87291666666776,927.790155555529,2774.28
2020-06-24,2020-11-03,190.19,151.97,576.0,28.396992481202044,1325.9722861111077,2361.81
2005-12-02,2006-03-27,67.32,230.31,678.5999999999967,27.306896551723938,1197.2142916666598,2509.27
2009-08-04,2009-11-09,182.48,368.2,697.5000000000073,27.797959183673736,958.313897222215,2696.96
2016-04-16,2016-08-22,154.97,317.38,844.0000000000073,28.66666666666689,1253.5601972222066,2603.68
2023-05-21,2023-10-07,84.94,389.39,1102.6000000000276,28.897857142857433,1316.434316666724,2034.72
2023-09-13,2024-01-09,91.0,238.65,1566.599999999984,28.427731092438638,995.7232194444514,2499.84
1998-08-22,1998-12-01,107.46,444.92,504.00000000000034,27.64215686274508,1055.7375777777775,2509.72
2018-08-06,2018-11-20,194.26,432.5,491.300000000032,27.99719626168208,1058.9818833333557,3055.59
2016-10-05,2017-02-19,160.29,468.51,746.0999999999913,27.506521739130392,1368.8906638889603,2938.25
2018-12-03,2019-03-31,198.66,398.13,141.7999999999738,28.0764705882351,1303.4462722221506,2636.37
2009-12-14,2010-05-02,136.37,307.15,443.09999999999854,28.304285714285964,1481.1641250000175,2000.85
2014-04-14,2014-07-16,148.29,271.95,406.40000000000873,28.600000000000247,1022.1093277777472,2171.26
2019-03-13,2019-06-18,165.97,295.75,404.70000000001164,29.235714285714643,1010.3129527777928,2084.38
2006-07-31,2006-12-24,159.04,127.34,1545.8999999999833,27.584353741496855,1300.172386111135,2704.72
2003-02-21,2003-05-24,186.15,215.55,349.6000000000022,28.607526881720432,990.0747750000046,2114.18
2006-07-14,2006-11-04,153.2,358.0,753.7999999999884,27.781578947368217,1120.098952777782,2521.89
2015-03-11,2015-07-12,112.7,236.16,538.1000000000131,28.7516129032259,1320.9352555555452,2012.62
2016-12-04,2017-03-26,51.32,408.08,565.0999999999985,27.670796460176373,1152.9545666666963,2571.92
2006-07-29,2006-12-03,114.98,249.25,1110.9999999999818,27.628125000000182,1168.5628000000324,2895.91
2007-11-08,2008-03-26,135.84,154.62,744.9999999999854,27.376428571428654,1405.2514749999973,2203.64
1998-02-26,1998-07-19,164.29,308.02,699.9999999999998,29.073611111111106,1447.1388222222236,2439.48
2006-06-16,2006-10-27,133.6,263.69,942.5999999999894,27.831343283582047,1307.5912777777703,2631.68
2017-02-11,2017-05-23,78.07,357.33,465.10000000002765,28.625490196078033,1091.0604138888448,2222.03
2023-05-30,2023-10-11,165.44,378.02,1088.3000000000247,28.868148148148666,1251.5667111111688,2603.56
2014-10-13,2015-01-25,122.45,237.24,752.6999999999971,27.439999999999557,994.5043638888892,2407.64
1998-08-16,1998-12-23,183.0,264.42,868.7000000000004,27.479230769230735,1285.4871694444441,2885.1
2019-06-23,2019-10-22,89.94,190.25,779.3999999999869,28.43196721311461,1130.459166666682,2112.16
2019-03-28,2019-07-28,185.88,196.14,598.8000000000029,29.126016260163073,1229.8207750000001,2879.58
2006-12-29,2007-05-19,192.53,255.03,395.9999999999927,27.90422535211284,1524.829436111082,2819.24
2019-12-19,2020-04-12,78.81,250.46,272.4999999999709,28.450000000000603,1237.5729833333899,2172.77
2014-03-18,2014-07-04,156.88,272.91,432.0000000000109,28.633027522935514,1193.8025166666484,2593.16
2004-11-05,2005-03-09,95.25,474.14,871.4000000000033,27.406399999999906,1209.7171194444563,2609.64
2020-05-13,2020-08-28,60.24,393.14,585.5000000000073,28.832407407407086,1073.7643111110956,2668.83
2022-03-07,2022-06-22,170.65,355.64,589.0999999999913,28.953703703703436,1118.2189111110783,2880.4
2009-08-09,2009-12-10,115.06,453.21,809.5,27.774193548387213,1190.1414861110825,2733.14
2000-08-15,2000-12-26,193.41,487.87,659.8999999999987,27.548507462686675,1334.3374555555656,3117.77
2001-06-11,2001-10-19,199.06,156.42,746.8999999999996,27.758778625954264,1368.6753972222195,2439.39
