date,temp_max_C,temp_min_C,precip_mm,rain_mm,sunshine_h
1999-03-29,29.0,27.6,1.3,1.3,11.478961111111111
1999-03-30,29.1,28.2,0.0,0.0,11.427583333333335
1999-03-31,29.2,28.5,0.0,0.0,11.488163888888888
1999-04-01,28.9,28.2,0.0,0.0,11.492738888888889
1999-04-02,28.5,27.5,0.5,0.5,11.497286111111112
1999-04-03,28.0,26.0,2.0,2.0,11.501805555555556
1999-04-04,28.3,26.5,3.0,3.0,11.5063
1999-04-05,28.3,26.4,4.4,4.4,11.415600000000001
1999-04-06,28.1,26.2,11.0,11.0,11.51518888888889
1999-04-07,27.8,25.9,18.6,18.6,5.9183916666666665
1999-04-08,27.8,25.2,8.4,8.4,0.6774722222222223
1999-04-09,28.7,27.0,0.3,0.3,11.528236111111111
1999-04-10,28.1,27.6,0.8,0.8,11.068694444444445
1999-04-11,28.2,26.6,2.8,2.8,11.536711111111112
1999-04-12,28.0,25.6,3.7,3.7,11.540877777777778
1999-04-13,28.0,25.9,3.3,3.3,11.544988888888888
1999-04-14,27.8,25.6,6.8,6.8,11.549027777777777
1999-04-15,28.8,26.8,0.2,0.2,11.552980555555557
1999-04-16,28.4,26.7,1.1,1.1,11.416274999999999
1999-04-17,28.0,26.5,4.9,4.9,11.560830555555555
1999-04-18,28.0,25.9,2.2,2.2,11.564716666666667
1999-04-19,28.6,26.9,2.4,2.4,11.568572222222222
1999-04-20,28.6,26.1,5.4,5.4,11.183719444444444
1999-04-21,28.5,26.5,4.8,4.8,10.896219444444444
1999-04-22,28.2,26.4,2.3,2.3,11.200391666666668
1999-04-23,28.3,27.2,0.5,0.5,11.583655555555557
1999-04-24,28.4,27.5,0.0,0.0,11.587330555555555
1999-04-25,28.4,27.8,0.0,0.0,11.590958333333333
1999-04-26,28.9,27.8,0.0,0.0,11.594541666666666
1999-04-27,28.9,27.9,0.0,0.0,11.598077777777778
1999-04-28,28.8,28.2,0.0,0.0,11.601561111111112
1999-04-29,28.8,27.9,0.0,0.0,11.4528
1999-04-30,29.0,28.2,0.0,0.0,11.608366666666667
1999-05-01,28.7,27.8,0.1,0.1,11.61168611111111
1999-05-02,28.1,27.2,1.1,1.1,11.614941666666667
1999-05-03,28.2,26.5,2.1,2.1,11.618133333333333
1999-05-04,28.1,26.3,3.2,3.2,11.621258333333333
1999-05-05,27.7,25.6,11.0,11.0,11.624325
1999-05-06,27.9,25.8,11.4,11.4,8.441425
1999-05-07,27.8,25.8,12.5,12.5,8.514402777777777
1999-05-08,28.2,26.9,0.5,0.5,11.045105555555555
1999-05-09,27.8,26.0,6.7,6.7,11.536875
1999-05-10,27.6,25.8,5.6,5.6,11.639016666666667
1999-05-11,27.5,25.8,11.4,11.4,10.99568611111111
1999-05-12,27.9,25.6,13.3,13.3,9.497494444444445
1999-05-13,28.0,25.9,5.5,5.5,11.538752777777779
1999-05-14,28.1,27.4,0.0,0.0,11.649888888888889
1999-05-15,27.9,26.3,2.0,2.0,11.652466666666665
1999-05-16,27.9,26.1,8.8,8.8,8.442172222222222
1999-05-17,28.2,26.2,2.3,2.3,11.232219444444445
1999-05-18,28.1,26.3,0.6,0.6,11.5861
1999-05-19,28.0,26.4,0.8,0.8,11.39998611111111
1999-05-20,28.1,27.0,0.0,0.0,11.664416666666668
1999-05-21,27.9,26.4,5.6,5.6,9.771358333333334
1999-05-22,28.4,27.1,0.1,0.1,10.245383333333333
1999-05-23,28.1,26.6,0.7,0.7,11.230233333333333
1999-05-24,28.1,26.3,1.6,1.6,11.672738888888889
1999-05-25,27.0,25.7,5.3,5.3,6.859588888888889
1999-05-26,27.4,25.5,15.0,15.0,6.367011111111111
1999-05-27,27.0,25.6,13.1,13.1,6.336508333333334
1999-05-28,26.6,25.5,18.8,18.8,9.676736111111111
1999-05-29,27.1,25.5,22.1,22.1,11.219069444444445
1999-05-30,26.9,25.4,34.7,34.7,5.412733333333334
1999-05-31,27.6,25.9,2.6,2.6,9.443430555555555
1999-06-01,27.5,26.9,0.6,0.6,11.304369444444445
1999-06-02,26.9,25.5,6.6,6.6,9.805469444444444
1999-06-03,27.4,26.4,1.3,1.3,11.689355555555556
1999-06-04,27.5,26.1,1.5,1.5,11.690644444444445
1999-06-05,27.9,26.2,1.0,1.0,11.69186388888889
1999-06-06,27.8,26.0,2.3,2.3,11.154519444444444
1999-06-07,27.9,26.4,3.0,3.0,11.119591666666667
1999-06-08,27.2,25.6,9.3,9.3,9.420419444444445
1999-06-09,26.6,25.6,14.8,14.8,7.271730555555555
1999-06-10,26.7,25.8,10.6,10.6,4.733155555555555
1999-06-11,27.0,25.5,9.7,9.7,11.614819444444445
1999-06-12,27.5,26.1,4.2,4.2,10.487580555555557
1999-06-13,27.2,25.2,14.2,14.2,9.828433333333333
1999-06-14,27.4,25.8,6.7,6.7,9.84695
1999-06-15,27.2,25.1,7.2,7.2,11.700038888888889
1999-06-16,27.5,26.8,0.4,0.4,11.073680555555555
1999-06-17,27.6,27.0,0.0,0.0,11.576344444444443
1999-06-18,27.9,27.2,0.0,0.0,11.701183333333335
1999-06-19,27.3,26.8,0.0,0.0,11.701411111111112
1999-06-20,27.4,26.4,0.0,0.0,11.701563888888888
1999-06-21,27.8,27.0,0.0,0.0,11.701638888888889
1999-06-22,27.6,26.2,0.1,0.1,11.553244444444445
1999-06-23,27.6,27.0,0.0,0.0,11.701563888888888
1999-06-24,27.7,26.9,0.2,0.2,11.701413888888888
1999-06-25,27.9,26.9,0.2,0.2,11.70118611111111
1999-06-26,28.1,27.4,0.1,0.1,11.700883333333334
1999-06-27,27.4,26.0,1.5,1.5,11.700505555555555
1999-06-28,28.1,25.2,3.0,3.0,11.700052777777778
1999-06-29,28.2,27.7,0.0,0.0,11.696800000000001
1999-06-30,28.0,26.2,1.0,1.0,11.267877777777779
1999-07-01,28.1,27.5,0.0,0.0,11.698244444444445
1999-07-02,27.9,27.5,0.0,0.0,11.299119444444445
1999-07-03,27.7,25.8,3.1,3.1,11.696694444444445
1999-07-04,27.5,25.0,24.0,24.0,4.657261111111111
1999-07-05,27.6,26.0,3.6,3.6,1.973236111111111
1999-07-06,27.8,26.8,1.2,1.2,8.738091666666667
1999-07-07,27.1,25.1,9.1,9.1,11.030238888888888
1999-07-08,26.6,25.0,19.6,19.6,0.0
1999-07-09,27.5,26.0,0.1,0.1,11.393080555555555
1999-07-10,27.1,24.8,7.2,7.2,11.672383333333334
1999-07-11,27.5,26.3,0.1,0.1,11.687977777777778
1999-07-12,27.4,26.2,0.1,0.1,11.686552777777777
1999-07-13,27.5,26.8,0.0,0.0,11.68506111111111
1999-07-14,27.6,26.4,0.3,0.3,11.6835
1999-07-15,27.4,26.5,0.0,0.0,11.681872222222221
1999-07-16,27.9,27.0,0.0,0.0,11.250322222222223
1999-07-17,27.9,27.2,0.0,0.0,11.678425
1999-07-18,28.0,25.5,5.0,5.0,10.389811111111111
1999-07-19,27.9,25.3,11.7,11.7,7.597641666666666
1999-07-20,28.1,26.5,0.2,0.2,11.452683333333335
1999-07-21,27.8,25.8,0.7,0.7,11.48295
1999-07-22,27.9,25.6,0.6,0.6,11.315686111111111
1999-07-23,27.6,25.4,7.3,7.3,11.313422222222222
1999-07-24,28.0,27.1,0.1,0.1,10.646019444444445
1999-07-25,27.4,25.1,7.1,7.1,10.8923
1999-07-26,27.2,25.5,8.2,8.2,9.243683333333333
1999-07-27,27.6,25.3,8.5,8.5,7.482461111111111
1999-07-28,27.7,25.6,11.3,11.3,11.655225
1999-07-29,28.0,25.3,2.8,2.8,11.423791666666666
1999-07-30,27.8,27.5,0.0,0.0,11.650197222222221
1999-07-31,27.5,25.5,6.8,6.8,10.459536111111111
1999-08-01,27.3,25.4,4.8,4.8,9.752783333333332
1999-08-02,27.8,27.0,0.0,0.0,11.56511388888889
1999-08-03,27.2,25.6,1.2,1.2,11.639449999999998
1999-08-04,27.5,25.8,1.1,1.1,11.636627777777777
1999-08-05,27.5,25.7,0.8,0.8,11.51615
1999-08-06,27.5,27.0,0.0,0.0,11.630841666666667
1999-08-07,27.9,27.1,0.0,0.0,11.627880555555556
1999-08-08,27.9,27.0,0.0,0.0,11.624877777777778
1999-08-09,27.7,26.8,0.0,0.0,11.621833333333333
1999-08-10,27.8,27.1,0.0,0.0,11.61875
1999-08-11,27.4,25.6,2.5,2.5,11.615633333333333
1999-08-12,27.4,25.3,10.9,10.9,10.713744444444446
1999-08-13,27.0,25.2,7.0,7.0,9.130219444444444
1999-08-14,27.6,25.0,11.7,11.7,9.16868611111111
1999-08-15,27.6,25.8,5.1,5.1,11.089766666666668
1999-08-16,26.8,25.1,21.9,21.9,10.355097222222222
1999-08-17,26.9,25.1,25.9,25.9,9.626661111111112
1999-08-18,27.0,25.0,27.0,27.0,0.0
1999-08-19,27.1,25.0,12.3,12.3,6.699830555555556
1999-08-20,26.9,24.9,20.6,20.6,9.839591666666667
1999-08-21,27.1,24.8,20.0,20.0,0.2563111111111111
1999-08-22,26.9,25.0,23.5,23.5,0.6493666666666666
1999-08-23,27.5,25.0,9.4,9.4,9.997469444444445
1999-08-24,27.3,25.1,21.1,21.1,8.341772222222222
1999-08-25,27.1,25.1,12.3,12.3,11.42636388888889
1999-08-26,27.7,25.4,2.0,2.0,10.299205555555556
1999-08-27,27.5,27.1,0.0,0.0,11.558602777777779
1999-08-28,27.5,25.9,0.9,0.9,11.3569
1999-08-29,26.7,25.5,1.7,1.7,11.550777777777778
1999-08-30,27.0,25.4,5.2,5.2,11.546833333333334
1999-08-31,27.3,25.1,3.7,3.7,11.542866666666667
1999-09-01,27.0,26.0,2.3,2.3,10.797202777777779
1999-09-02,27.2,25.5,2.4,2.4,9.649080555555557
1999-09-03,27.0,25.2,1.1,1.1,11.53058888888889
1999-09-04,27.8,25.4,2.7,2.7,11.331852777777778
1999-09-05,27.6,26.1,2.6,2.6,11.1237
1999-09-06,27.3,25.9,4.1,4.1,11.51783611111111
1999-09-07,27.5,25.4,2.5,2.5,11.513499999999999
1999-09-08,27.9,26.6,0.0,0.0,11.509125
1999-09-09,27.8,26.9,0.1,0.1,11.504713888888888
1999-09-10,27.6,26.4,0.6,0.6,11.500272222222224
1999-09-11,27.0,25.6,5.1,5.1,11.495794444444444
1999-09-12,27.4,25.6,1.8,1.8,11.491294444444446
1999-09-13,27.6,25.4,2.8,2.8,11.486766666666666
1999-09-14,27.5,26.1,0.7,0.7,11.328675
1999-09-15,27.4,26.0,1.2,1.2,11.477644444444444
1999-09-16,27.8,25.8,2.1,2.1,11.473055555555556
1999-09-17,27.5,25.5,4.8,4.8,11.468452777777777
1999-09-18,27.1,25.2,4.0,4.0,11.404966666666667
1999-09-19,27.2,25.3,13.6,13.6,10.15216388888889
1999-09-20,27.7,25.2,8.8,8.8,5.32485
1999-09-21,27.3,25.0,12.3,12.3,3.5341666666666667
1999-09-22,28.0,25.7,5.0,5.0,8.740366666666667
1999-09-23,27.2,25.6,13.1,13.1,7.678047222222222
1999-09-24,26.9,25.1,21.6,21.6,5.076325
1999-09-25,27.4,26.0,3.5,3.5,2.5420527777777777
1999-09-26,27.3,25.6,4.4,4.4,7.410605555555556
1999-09-27,27.5,25.9,4.6,4.6,9.438966666666666
1999-09-28,27.9,25.7,5.3,5.3,8.828172222222221
1999-09-29,27.9,26.2,0.7,0.7,11.055591666666666
1999-09-30,27.8,25.5,16.5,16.5,7.701611111111111
1999-10-01,27.4,25.5,12.9,12.9,3.6804055555555553
1999-10-02,27.5,25.4,7.9,7.9,10.920311111111111
1999-10-03,27.4,25.0,35.6,35.6,0.0
1999-10-04,27.5,25.5,5.6,5.6,10.940022222222222
1999-10-05,27.1,25.5,15.4,15.4,7.504158333333334
1999-10-06,27.2,25.6,5.9,5.9,9.33173611111111
1999-10-07,27.2,25.7,18.7,18.7,2.6683027777777775
1999-10-08,27.0,25.2,15.8,15.8,0.7717583333333333
1999-10-09,27.3,25.8,2.5,2.5,10.05925
1999-10-10,27.1,25.4,11.0,11.0,6.6952750000000005
1999-10-11,27.2,25.1,24.5,24.5,1.8836638888888888
1999-10-12,27.2,25.8,6.9,6.9,5.551872222222222
1999-10-13,26.7,25.0,15.1,15.1,6.578736111111112
1999-10-14,27.6,25.6,3.8,3.8,7.1736249999999995
1999-10-15,27.4,25.4,3.6,3.6,10.795586111111112
1999-10-16,27.6,25.6,3.5,3.5,8.062544444444445
1999-10-17,27.5,25.2,8.8,8.8,10.755930555555555
1999-10-18,27.8,26.3,1.4,1.4,11.1241
1999-10-19,27.6,25.9,1.9,1.9,11.174836111111112
1999-10-20,27.5,25.8,5.2,5.2,10.95068888888889
1999-10-21,27.5,26.6,0.0,0.0,10.951072222222223
1999-10-22,27.6,27.0,0.0,0.0,10.95128888888889
1999-10-23,27.3,25.9,1.8,1.8,10.737194444444444
1999-10-24,26.5,25.0,32.2,32.2,8.451025
1999-10-25,26.5,25.1,27.7,27.7,7.821980555555556
1999-10-26,27.5,25.5,4.7,4.7,10.55135
1999-10-27,27.7,27.0,0.0,0.0,10.949475
1999-10-28,27.5,26.3,0.6,0.6,10.476147222222222
1999-10-29,27.8,27.0,0.0,0.0,10.9542
1999-10-30,27.7,27.1,0.1,0.1,11.068211111111111
1999-10-31,27.0,25.9,2.3,2.3,10.974983333333334
1999-11-01,27.2,26.5,0.6,0.6,11.086886111111111
1999-11-02,27.1,26.5,0.0,0.0,11.06186111111111
1999-11-03,27.1,26.6,0.0,0.0,11.081797222222223
1999-11-04,27.4,26.7,0.0,0.0,11.056625
1999-11-05,27.0,26.5,0.0,0.0,11.075983333333333
1999-11-06,27.1,26.5,0.0,0.0,11.050647222222223
1999-11-07,26.8,26.1,0.0,0.0,11.069486111111111
1999-11-08,27.4,26.0,0.0,0.0,10.999880555555556
1999-11-09,26.8,26.0,0.0,0.0,10.996374999999999
1999-11-10,27.1,26.0,0.0,0.0,11.014636111111113
1999-11-11,27.0,26.2,0.2,0.2,11.010730555555554
1999-11-12,27.3,26.1,0.0,0.0,11.006661111111113
1999-11-13,27.4,25.8,1.1,1.1,11.002422222222222
1999-11-14,26.4,25.3,6.6,6.6,10.867883333333333
1999-11-15,27.8,26.2,0.6,0.6,10.99346388888889
1999-11-16,27.6,27.2,0.0,0.0,10.988752777777778
1999-11-17,27.1,26.3,0.6,0.6,10.883358333333332
1999-11-18,26.6,25.2,2.9,2.9,9.955216666666667
1999-11-19,26.6,24.8,16.8,16.8,6.386925
1999-11-20,26.0,24.9,10.5,10.5,9.974097222222222
1999-11-21,25.9,24.8,14.8,14.8,9.317411111111111
1999-11-22,27.0,25.8,0.8,0.8,10.911983333333334
1999-11-23,27.5,26.5,0.0,0.0,10.928366666666667
1999-11-24,27.2,25.3,7.3,7.3,10.876238888888889
1999-11-25,27.6,26.6,0.3,0.3,10.869258333333335
1999-11-26,27.4,25.5,7.2,7.2,10.862038888888888
1999-11-27,26.8,24.9,26.6,26.6,9.575708333333335
1999-11-28,27.3,25.4,15.2,15.2,10.814247222222223
1999-11-29,26.6,25.0,20.9,20.9,8.975955555555554
1999-11-30,26.6,24.9,14.6,14.6,6.856136111111111
1999-12-01,26.4,25.1,27.5,27.5,9.218908333333333
1999-12-02,26.4,25.0,19.8,19.8,7.264436111111111
1999-12-03,26.0,24.6,34.9,34.9,6.120297222222222
1999-12-04,25.8,24.7,52.7,52.7,0.38054444444444446
1999-12-05,27.1,24.7,13.3,13.3,10.092544444444446
1999-12-06,27.0,25.1,1.5,1.5,10.780747222222223
1999-12-07,26.6,24.8,5.5,5.5,10.927505555555555
1999-12-08,27.0,24.4,7.9,7.9,10.999
1999-12-09,26.8,26.2,0.0,0.0,10.992797222222222
1999-12-10,27.2,26.4,0.0,0.0,11.013355555555556
1999-12-11,26.9,26.4,0.0,0.0,10.953349999999999
1999-12-12,27.2,26.1,0.0,0.0,10.89198888888889
1999-12-13,27.4,25.6,0.1,0.1,11.050197222222222
1999-12-14,27.2,26.1,0.7,0.7,10.988508333333332
1999-12-15,26.6,25.1,7.4,7.4,5.833927777777777
1999-12-16,27.4,26.1,4.6,4.6,10.882711111111112
1999-12-17,27.4,25.4,6.5,6.5,10.91061111111111
1999-12-18,27.2,25.6,1.8,1.8,9.292711111111112
1999-12-19,27.1,25.0,6.0,6.0,6.033758333333333
1999-12-20,26.9,26.5,0.0,0.0,10.413083333333333
1999-12-21,27.3,26.6,0.0,0.0,10.970594444444444
1999-12-22,27.1,26.3,0.7,0.7,10.750247222222223
1999-12-23,27.0,25.7,1.1,1.1,11.086725
1999-12-24,27.3,25.2,3.8,3.8,10.888024999999999
1999-12-25,27.2,25.0,11.0,11.0,9.355213888888889
1999-12-26,27.4,25.0,7.6,7.6,10.25565
1999-12-27,27.5,25.6,1.7,1.7,10.224894444444445
1999-12-28,27.6,26.9,0.0,0.0,11.08893611111111
1999-12-29,27.8,26.6,0.2,0.2,10.507683333333334
1999-12-30,27.2,26.8,0.0,0.0,11.090833333333334
1999-12-31,27.0,26.5,0.0,0.0,11.092119444444444
2000-01-01,27.1,26.1,0.1,0.1,11.09356388888889
2000-01-02,27.2,26.0,0.3,0.3,10.91605
2000-01-03,26.9,26.4,0.0,0.0,10.386800000000001
2000-01-04,26.9,26.1,0.0,0.0,10.488536111111111
2000-01-05,27.0,26.4,0.5,0.5,10.681763888888888
2000-01-06,26.8,25.6,2.4,2.4,9.572302777777779
2000-01-07,26.6,25.0,17.4,17.4,9.945075
2000-01-08,26.0,24.8,18.8,18.8,6.604975
2000-01-09,26.8,24.6,10.7,10.7,7.571205555555555
2000-01-10,27.0,25.0,8.4,8.4,10.634722222222223
2000-01-11,26.5,24.8,6.0,6.0,10.859133333333332
2000-01-12,26.1,24.5,14.9,14.9,9.460683333333334
2000-01-13,25.6,24.4,20.3,20.3,6.730397222222222
2000-01-14,26.2,24.4,6.8,6.8,4.920997222222223
2000-01-15,27.1,26.2,0.3,0.3,9.379794444444444
2000-01-16,26.9,25.5,0.9,0.9,10.985463888888889
2000-01-17,26.5,24.5,28.8,28.8,5.944544444444444
2000-01-18,27.2,24.9,23.1,23.1,8.715497222222222
2000-01-19,27.2,26.5,0.3,0.3,10.857522222222222
2000-01-20,27.2,26.5,0.0,0.0,10.980463888888888
2000-01-21,26.9,26.2,0.0,0.0,11.073277777777779
2000-01-22,26.4,25.6,0.0,0.0,10.87662222222222
2000-01-23,26.6,25.4,0.0,0.0,11.026513888888887
2000-01-24,26.7,25.5,0.0,0.0,10.974669444444444
2000-01-25,27.2,26.0,0.0,0.0,11.164202777777778
2000-01-26,27.0,26.2,0.0,0.0,10.985652777777778
2000-01-27,27.2,26.7,0.0,0.0,11.172816666666666
2000-01-28,27.5,26.6,0.6,0.6,10.882791666666668
2000-01-29,27.8,25.4,22.7,22.7,8.743608333333334
2000-01-30,27.5,25.2,17.1,17.1,10.455969444444444
2000-01-31,27.5,26.8,0.3,0.3,10.926216666666665
2000-02-01,27.0,26.5,0.0,0.0,10.959050000000001
2000-02-02,27.4,26.0,2.2,2.2,9.24363611111111
2000-02-03,26.7,25.0,15.9,15.9,5.03
2000-02-04,27.0,25.0,9.5,9.5,8.9935
2000-02-05,26.6,24.9,7.1,7.1,10.285252777777778
2000-02-06,26.7,24.8,5.4,5.4,8.913019444444444
2000-02-07,27.6,25.3,1.5,1.5,10.803444444444445
2000-02-08,26.9,25.8,0.9,0.9,11.01428888888889
2000-02-09,26.9,24.6,13.8,13.8,9.297225000000001
2000-02-10,27.1,25.0,2.0,2.0,10.885391666666667
2000-02-11,26.6,25.5,2.0,2.0,10.866744444444445
2000-02-12,27.1,25.5,1.8,1.8,11.082088888888888
2000-02-13,27.0,25.5,0.8,0.8,11.08446111111111
2000-02-14,27.6,26.4,0.0,0.0,11.172583333333334
2000-02-15,27.6,25.7,1.9,1.9,11.088652777777778
2000-02-16,27.9,26.5,0.6,0.6,11.003902777777778
2000-02-17,27.9,27.4,0.6,0.6,10.947247222222222
2000-02-18,27.9,27.1,0.0,0.0,11.151805555555555
2000-02-19,28.2,27.1,0.0,0.0,10.526905555555556
2000-02-20,28.2,27.5,0.0,0.0,11.007966666666666
2000-02-21,28.0,27.2,0.0,0.0,8.978772222222222
2000-02-22,28.0,27.2,0.0,0.0,10.903441666666666
2000-02-23,28.0,27.0,0.0,0.0,11.098561111111112
2000-02-24,27.6,26.8,0.0,0.0,11.311661111111112
2000-02-25,27.6,26.4,0.0,0.0,11.316919444444446
2000-02-26,28.0,27.0,0.0,0.0,11.032247222222221
2000-02-27,27.8,27.0,0.0,0.0,11.327372222222223
2000-02-28,28.1,27.0,0.1,0.1,11.33253888888889
2000-02-29,27.4,26.0,4.8,4.8,11.068925
2000-03-01,27.7,25.2,16.8,16.8,8.172825
2000-03-02,28.2,26.9,0.8,0.8,9.570733333333333
2000-03-03,28.0,27.5,0.0,0.0,7.4468861111111115
2000-03-04,28.0,27.6,0.0,0.0,10.664580555555554
2000-03-05,28.0,27.1,0.0,0.0,11.363591666666666
2000-03-06,27.9,27.2,0.0,0.0,11.368802777777779
2000-03-07,28.0,26.9,0.1,0.1,10.446580555555556
2000-03-08,28.1,27.5,0.0,0.0,10.822030555555555
2000-03-09,28.1,26.9,0.4,0.4,11.314694444444445
2000-03-10,28.0,27.6,0.1,0.1,11.098516666666667
2000-03-11,28.0,26.5,0.7,0.7,11.018458333333333
2000-03-12,28.0,26.4,0.9,0.9,11.377975
2000-03-13,28.4,26.4,0.5,0.5,11.405019444444445
2000-03-14,28.2,26.7,0.3,0.3,11.410108333333334
2000-03-15,27.9,26.1,0.3,0.3,11.415169444444444
2000-03-16,28.5,27.9,0.0,0.0,11.420194444444444
2000-03-17,28.6,27.9,0.0,0.0,11.425180555555556
2000-03-18,28.6,27.8,0.0,0.0,11.430122222222224
2000-03-19,28.2,27.5,0.0,0.0,11.434994444444445
2000-03-20,28.4,27.2,0.0,0.0,11.439791666666666
2000-03-21,28.6,27.4,0.0,0.0,11.444586111111112
2000-03-22,28.2,27.2,0.0,0.0,11.449380555555555
2000-03-23,27.1,25.8,5.2,5.2,11.454163888888889
2000-03-24,27.1,25.6,3.2,3.2,11.45893888888889
2000-03-25,28.5,27.0,0.5,0.5,11.4637
2000-03-26,28.3,26.8,1.2,1.2,11.468441666666667
2000-03-27,27.9,25.8,3.8,3.8,11.47316388888889
2000-03-28,28.5,26.2,0.3,0.3,11.477863888888889
2000-03-29,28.3,26.6,1.0,1.0,11.283388888888888
2000-03-30,28.0,26.7,0.5,0.5,10.240344444444444
2000-03-31,28.4,27.8,0.0,0.0,11.2336
2000-04-01,28.4,25.9,1.2,1.2,11.355272222222224
2000-04-02,28.1,25.8,5.3,5.3,3.138044444444444
2000-04-03,28.2,25.9,8.9,8.9,11.505422222222222
2000-04-04,28.4,26.0,6.9,6.9,9.971169444444444
2000-04-05,28.0,26.0,10.3,10.3,10.364172222222221
2000-04-06,27.7,25.5,23.9,23.9,0.13998055555555555
2000-04-07,28.5,26.0,5.2,5.2,7.140163888888889
2000-04-08,29.0,27.8,0.0,0.0,10.027472222222222
2000-04-09,29.1,28.2,0.2,0.2,11.531372222222222
2000-04-10,29.1,27.1,2.9,2.9,11.447438888888888
2000-04-11,28.9,27.0,1.0,1.0,11.539633333333333
2000-04-12,27.8,26.2,2.5,2.5,11.543730555555555
2000-04-13,28.8,26.0,1.5,1.5,11.367255555555555
2000-04-14,28.7,25.9,2.6,2.6,11.551850000000002
2000-04-15,29.1,26.6,1.3,1.3,11.555863888888888
2000-04-16,29.3,28.3,0.0,0.0,11.559844444444446
2000-04-17,29.4,28.8,0.0,0.0,11.563788888888888
2000-04-18,28.8,27.5,0.2,0.2,11.567697222222222
2000-04-19,28.4,26.5,1.4,1.4,11.571563888888889
2000-04-20,28.0,27.2,0.8,0.8,11.115608333333334
2000-04-21,27.6,25.9,13.4,13.4,9.629166666666666
2000-04-22,28.0,26.1,12.5,12.5,11.054186111111111
2000-04-23,28.5,26.4,11.5,11.5,6.677433333333333
2000-04-24,28.4,26.1,20.9,20.9,7.078336111111111
2000-04-25,28.6,26.7,7.1,7.1,11.593777777777778
2000-04-26,28.0,27.0,5.1,5.1,10.596919444444445
2000-04-27,28.5,26.4,5.9,5.9,11.436305555555554
2000-04-28,28.8,26.1,2.5,2.5,11.60413611111111
2000-04-29,28.6,26.6,1.6,1.6,11.607455555555555
2000-04-30,29.0,27.0,0.4,0.4,11.610741666666666
2000-05-01,28.8,27.7,1.1,1.1,11.613988888888889
2000-05-02,27.5,26.4,2.9,2.9,11.617194444444445
2000-05-03,27.6,25.7,7.9,7.9,11.620366666666667
2000-05-04,28.8,26.0,5.6,5.6,7.558927777777778
2000-05-05,28.6,26.9,2.1,2.1,11.606736111111111
2000-05-06,28.3,26.2,4.4,4.4,11.629605555555557
2000-05-07,28.2,26.4,6.8,6.8,11.632588888888888
2000-05-08,28.4,26.8,1.5,1.5,11.635522222222221
2000-05-09,28.5,27.1,0.9,0.9,11.638397222222222
2000-05-10,28.4,27.1,1.5,1.5,11.641219444444443
2000-05-11,28.1,26.5,5.0,5.0,11.643980555555556
2000-05-12,28.6,27.2,1.9,1.9,11.646683333333332
2000-05-13,28.5,26.7,4.6,4.6,11.615394444444444
2000-05-14,28.7,27.8,0.6,0.6,11.580525
2000-05-15,28.8,26.5,3.2,3.2,11.544636111111112
2000-05-16,28.5,26.0,4.3,4.3,11.621983333333333
2000-05-17,28.9,26.2,19.9,19.9,10.065941666666667
2000-05-18,28.5,26.5,9.8,9.8,10.34640277777778
2000-05-19,28.5,26.4,10.6,10.6,4.189416666666666
2000-05-20,28.6,26.2,8.3,8.3,9.090794444444445
2000-05-21,28.9,27.9,0.7,0.7,11.66813888888889
2000-05-22,28.9,27.9,0.1,0.1,11.670233333333332
2000-05-23,28.5,26.5,3.1,3.1,11.672269444444444
2000-05-24,28.5,26.4,2.1,2.1,11.674247222222222
2000-05-25,27.5,26.0,18.3,18.3,10.835436111111111
2000-05-26,27.5,25.9,22.0,22.0,0.38427222222222224
2000-05-27,28.3,26.5,7.6,7.6,2.680241666666667
2000-05-28,28.5,26.5,1.2,1.2,11.544752777777777
2000-05-29,28.1,26.4,1.8,1.8,11.683158333333335
2000-05-30,27.8,26.2,10.2,10.2,8.707658333333333
2000-05-31,28.6,26.0,5.5,5.5,8.415175
2000-06-01,28.6,26.0,9.7,9.7,8.216938888888889
2000-06-02,28.4,26.0,8.9,8.9,8.167238888888889
2000-06-03,28.6,26.8,3.6,3.6,11.690325
2000-06-04,29.1,27.8,0.8,0.8,11.69153611111111
2000-06-05,28.7,26.3,5.6,5.6,11.546547222222221
2000-06-06,28.2,26.3,11.7,11.7,10.915758333333335
2000-06-07,28.4,26.4,10.4,10.4,4.391861111111111
2000-06-08,27.9,26.0,5.5,5.5,10.471658333333334
2000-06-09,27.9,25.9,8.8,8.8,10.786247222222222
2000-06-10,27.4,25.5,21.7,21.7,4.16405
2000-06-11,28.5,25.8,15.2,15.2,6.973013888888889
2000-06-12,28.4,25.9,9.7,9.7,0.16875833333333332
2000-06-13,28.0,25.8,5.2,5.2,11.699469444444443
2000-06-14,27.5,26.2,3.0,3.0,11.566625
2000-06-15,28.1,26.4,0.0,0.0,11.700463888888889
2000-06-16,28.0,26.7,0.8,0.8,11.700844444444444
2000-06-17,28.1,26.0,0.5,0.5,11.701152777777779
2000-06-18,27.9,26.8,0.7,0.7,11.701383333333334
2000-06-19,28.4,26.6,0.4,0.4,11.701541666666667
2000-06-20,28.0,26.4,2.0,2.0,11.701619444444445
2000-06-21,27.6,26.4,1.5,1.5,11.701625
2000-06-22,27.8,26.0,7.2,7.2,11.701552777777778
2000-06-23,27.7,26.1,5.2,5.2,10.901750000000002
2000-06-24,27.9,25.6,15.8,15.8,10.551338888888889
